slug,name,oneLiner,description,category,logoUrl,websiteUrl,docsUrl,pricingUrl,apiType,authMethod,hasFreeTier,sdkLanguages,hasWebhooks,aiCapabilities,aiDifficulty,starterPrompt,mcpReady,isFeatured,alternativeTo,integrations
actiongrid,ActionGrid (Conga),Salesforce optimization and data management with a robust API.,"ActionGrid, now part of Conga, provides powerful tools for Salesforce optimization and automated document generation via the Conga Composer API. It allows developers to streamline revenue management and connect Salesforce data to their wider tech stack using a single API callout.",CRM,/logos/actiongrid.svg,https://conga.com,https://developer.conga.com/,https://conga.com/pricing,"[""REST""]","[""OAuth2""]",false,[],true,"[""Salesforce Optimization"", ""Automated Document Generation"", ""Revenue Management""]",Technical,"Claude, use the Conga API to generate an order form for this opportunity in Salesforce.",false,false,"[""OwnBackup"", ""DemandTools""]",
colby-ai,Colby AI,The AI Sales Analyst that updates your CRM via voice and text.,"Colby AI acts as an autonomous sales analyst that integrates directly with Salesforce. It allows users to update CRM data using voice memos or text, bulk-create leads, and perform deep research on prospects. It requires a Salesforce tier with API access to function as your 'perfect analyst'.",CRM,/logos/colby-ai.svg,https://getcolby.com,https://getcolby.com/faq,https://getcolby.com/pricing,"[""REST""]","[""OAuth2""]",false,[],false,"[""Voice-to-CRM Updates"", ""Automated Lead Creation"", ""AI Account Research""]",Technical,"Claude, use Colby to update the latest meeting notes for the Stripe account in Salesforce.",false,false,"[""Dooly"", ""Scratchpad"", ""Rattle""]",
clearbit,Clearbit (Breeze),Real-time company and person enrichment API by HubSpot.,"Clearbit, now part of HubSpot as Breeze Intelligence, provides REST APIs for enriching person and company records in real time. Look up any email or domain to get firmographic data, technographics, employee counts, funding details, and more. The Enrichment API powers lead scoring, routing, and personalization for thousands of B2B companies and integrates natively with HubSpot CRM.",Enrichment,/logos/clearbit.svg,https://clearbit.com,https://dashboard.clearbit.com/docs,https://clearbit.com/pricing,"[""REST""]","[""API Key"", ""Bearer Token""]",false,"[""Node.js"", ""Python""]",true,,,,,false,"[""People Data Labs"", ""ZoomInfo"", ""Apollo.io""]",
people-data-labs,People Data Labs,B2B data API with 3 billion person and company records.,"People Data Labs provides a REST API for accessing one of the largest people and company datasets available. Use the Person Enrichment, Company Enrichment, and Search APIs to build prospecting lists, enrich CRM records, and power data-driven applications. With SDKs in Python, Node.js, Go, and Ruby, PDL is designed for developers building data products and go-to-market tools at scale.",Enrichment,/logos/people-data-labs.svg,https://www.peopledatalabs.com,https://docs.peopledatalabs.com,https://www.peopledatalabs.com/pricing,"[""REST""]","[""API Key""]",true,"[""Python"", ""Node.js"", ""Go"", ""Ruby""]",false,,,,,false,"[""Clearbit"", ""ZoomInfo"", ""Apollo.io""]",
proxycurl,Proxycurl,API for scraping and enriching LinkedIn profile data.,"Proxycurl provides a REST API that extracts structured data from LinkedIn profiles and company pages without requiring a LinkedIn account or dealing with rate limits. Use it to enrich leads with job titles, work history, education, skills, and company details. Proxycurl is popular among sales and recruiting teams that need reliable LinkedIn data for prospecting and research workflows.",Enrichment,/logos/proxycurl.svg,https://nubela.co/proxycurl,https://nubela.co/proxycurl/docs,https://nubela.co/proxycurl/pricing,"[""REST""]","[""API Key""]",true,"[""Python""]",false,,,,,false,"[""Clearbit"", ""People Data Labs"", ""PhantomBuster""]",
jina-reader,Jina Reader,Convert any URL to LLM-friendly Markdown for AI processing.,"Jina Reader is an API that extracts the core content from any webpage and converts it into clean Markdown. It is a critical 'Lego block' for AI-native operators who need to give their agents the ability to 'read' the web. Its official MCP server allows AI assistants to fetch and process web content in real-time for research, summarization, and data extraction.",Enrichment,/logos/jina.svg,https://jina.ai/reader,https://jina.ai/reader/api,https://jina.ai/reader/pricing,"[""REST""]","[""API Key"", ""None""]",,,,,,,,,,[]
voyage-ai,Voyage AI,State-of-the-art embedding and reranking models for RAG.,"Voyage AI provides specialized embedding and reranking API models that are optimized for retrieval accuracy. For AI-native operators, Voyage is a critical component for building custom 'brain' systems that can find exactly the right sales context from massive document sets or CRM histories. Their models are known for outperforming general-purpose embeddings in sales and technical domains.",Enrichment,/logos/voyage.svg,https://www.voyageai.com,https://docs.voyageai.com,https://www.voyageai.com/pricing,"[""REST""]","[""API Key""]",true,"[""Python"", ""Node.js""]",false,"[""Specialized Text Embeddings"", ""Document Reranking"", ""AI Search Optimization""]",Technical,"Claude, use Voyage AI to rerank these 100 search results to find the most relevant case study for this customer.",false,false,"[""OpenAI Embeddings"", ""Cohere"", ""Pinecone""]",
argyle,Argyle,The leading employment data platform for income and employment verification.,"Argyle provides a robust REST API that allows developers to access real-time income and employment data directly from payroll systems. It is widely used for mortgage, lending, and sales workflows that require verified employment history and financial signals.",Enrichment,/logos/argyle.svg,https://argyle.com,https://www.argyle.com/platform-overview/api,https://argyle.com/pricing,"[""REST""]","[""API Key"", ""Bearer Token""]",false,"[""Node.js"", ""Python"", ""Go"", ""Ruby"", ""Java""]",true,"[""Income Verification"", ""Employment History Retrieval"", ""Real-time Financial Data""]",Technical,"Claude, use Argyle to verify the employment status and current income for this prospect domain.",false,false,"[""Truv"", ""Plaid"", ""The Work Number""]",
orbitly,Orbitly,Enrich your contact lists with email and social data.,"Orbitly provides a simple API and webhook support for enriching lead lists with professional emails and social media profiles. It allows developers to automate the data appending process, ensuring that sales teams have complete context for their prospects.",Enrichment,/logos/orbitly.svg,https://www.orbitly.io,https://www.orbitly.io/api-documentation,https://www.orbitly.io/pricing,"[""REST""]","[""API Key""]",false,[],true,"[""Social Data Appending"", ""Email Discovery"", ""Webhook Data Export""]",Beginner-Friendly,"Claude, use Orbitly to enrich this list of LinkedIn URLs with their verified email addresses.",false,false,"[""Clearbit"", ""FullContact""]",
bland-ai,Bland.ai,AI phone calling API for sales and support automation.,"Bland.ai provides a REST API for making and receiving AI-powered phone calls at scale. Build automated outbound calling campaigns, inbound call handling, and conversational voice agents without managing telephony infrastructure. The API supports custom voice personas, call transfers, and real-time transcription, making it ideal for sales teams looking to automate qualification calls and appointment setting.",Voice & Calling,/logos/bland-ai.svg,https://www.bland.ai,https://docs.bland.ai,https://www.bland.ai/pricing,"[""REST""]","[""API Key""]",false,[],true,,,,,false,"[""Vapi"", ""Retell.ai"", ""Air.ai""]",
vapi,Vapi,Developer platform for building voice AI agents.,"Vapi is a developer-first platform with a REST API for building, testing, and deploying voice AI agents. Create custom voice assistants that can make and receive phone calls, handle complex conversations, and integrate with your existing tools. Vapi supports multiple LLM providers, custom voices, function calling, and real-time streaming, giving developers full control over the voice AI experience.",Voice & Calling,/logos/vapi.svg,https://vapi.ai,https://docs.vapi.ai,https://vapi.ai/pricing,"[""REST""]","[""Bearer Token""]",true,"[""Python"", ""Node.js""]",true,,,,,true,"[""Bland.ai"", ""Retell.ai"", ""Twilio""]",
retell-ai,Retell AI,The platform for building high-performance conversational AI voice agents.,"Retell AI provides a comprehensive REST API and SDK for creating, managing, and deploying AI voice agents that can make and receive phone calls. It features a 'Retell LLM Response Engine' and supports complex conversation flows. For AI-native operators, it offers an 'MCP Tool' capability, making it exceptionally easy to integrate voice interactions into agentic workflows.",Voice & Calling,/logos/retell.svg,https://www.retellai.com,https://docs.retellai.com,https://www.retellai.com/pricing,"[""REST"", ""WebSocket""]","[""Bearer Token""]",,,,,,,,,,[]
elevenlabs,ElevenLabs,Advanced AI audio platform for realistic text-to-speech and voice agents.,"ElevenLabs offers a developer API for generating high-quality AI voices, dubbing, and text-to-speech. Its new 'ElevenAgents' platform allows developers to build conversational voice assistants with low latency. For AI-native operators, ElevenLabs is the gold standard for creating personalized voice outreach and automating customer calls with human-like sound.",Voice & Calling,/logos/elevenlabs.svg,https://elevenlabs.io,https://elevenlabs.io/docs,https://elevenlabs.io/pricing,"[""REST"", ""WebSocket""]","[""API Key""]",,,,,,,,,,[]
cal-com,Cal.com,Open-source scheduling infrastructure with a full API.,"Cal.com is the open-source alternative to Calendly, offering a REST API for managing event types, bookings, availability, and users programmatically. Embed scheduling into your product, sync calendars, and automate booking workflows. As an open-source project, Cal.com gives you full control over your scheduling infrastructure, with options to self-host or use the managed cloud platform.",Scheduling,/logos/cal-com.svg,https://cal.com,https://cal.com/docs/api-reference,https://cal.com/pricing,"[""REST""]","[""API Key"", ""OAuth2""]",true,[],true,,,,,true,"[""Calendly"", ""SavvyCal"", ""TidyCal""]",
calendly,Calendly,Scheduling automation platform with a robust API.,"Calendly's REST API allows developers to manage event types, list scheduled events, handle invitee data, and subscribe to real-time webhooks for booking notifications. Integrate Calendly into your sales workflow to automate meeting scheduling, route leads to the right reps, and sync booking data with your CRM. Calendly is the most widely adopted scheduling tool for sales and customer-facing teams.",Scheduling,/logos/calendly.svg,https://calendly.com,https://developer.calendly.com,https://calendly.com/pricing,"[""REST""]","[""OAuth2"", ""Bearer Token""]",true,[],true,,,,,false,"[""Cal.com"", ""SavvyCal"", ""Chili Piper""]",
